id,hash_inicial,requisitos_especificos,defectos,evidencia_consultada,accion,estado_correccion,rubrica_alcance,rubrica_evidencia,rubrica_exactitud,rubrica_utilidad,rubrica_validacion,autoevaluador,revision_externa,bloqueo,hash_final
JEV-P05-014,ce303da218433386387bd742592e81b0addc39d98ab7b1912c6d309732024976,Responder estrictamente a: ¿Cuándo es pertinente la predicción conforme y qué supuestos impedirían tratar sus garantías como universales en producción?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,5a9a32192c1aceb93b56112715ebf073e5ab64106ca78540de69456d4472e1ad
JEV-P05-015,96bcf8e08db245f56b17155cf33c237afd66957d01b07b458eda193e44ede506,Responder estrictamente a: ¿Cómo distinguir desacuerdo razonable entre etiquetas humanas de mala calibración o errores del modelo?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,4c2ef634d9cbbfe96a5c0f768e39a28a56b3f494adfabd1d578da952cb3e2c5d
JEV-P05-016,91b5c4898c744de697131bbaf4f5947152c7d21ecf506461fd61ee569e7bf771,Responder estrictamente a: ¿Qué significa una salida muy segura ante evidencia insuficiente y qué controles externos pueden detectarla?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,85da2404a9af06c2b88a8d3a50abf5ffb1bdc381188f52a515e77cc1122bf907
JEV-P05-017,63012166c16a93cb0c33dbaaa0d7270d9d9f843aa61e9e202be3dd0a2de2e793,Responder estrictamente a: ¿Por qué combinar probabilidades de varias decisiones puede ser inválido si sus errores están correlacionados?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,46c6868c1bdb15c7e25a99126e671a9608833cfe1a9a3be159de321d1cbe2304
JEV-P05-018,1aeea9ed726bd6d4091f1ae31d9d8aa80240bd81a13c04d1ad640b2b05de574b,"Responder estrictamente a: ¿Cómo detectar pérdida de calibración tras cambios de dominio, idioma, taxonomía o versión y decidir cuándo recalibrar?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,71cf6b87b4e9b012d2f4889205d33ea819f65740820f9452a1c3cd8e0d6777da
JEV-P05-019,73d0bf301153443b443316f92e5929f95d903382a95cb2c287acc5f5c40e82fd,Responder estrictamente a: ¿Cómo presentar incertidumbre a una persona operadora sin inducir confianza excesiva ni convertir cada caso en una revisión innecesaria?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,845300f4e7ca0dc4b0535e037bc2d03d07638d53453d7c69a0e1c6a2c0f8b894
JEV-P05-020,c96aaf53893a6c884958ef5b75c6ba20aee01faa9e295b741e5282884f47601a,"Responder estrictamente a: ¿Qué política documentada de umbrales, revisión y abstención debería acompañar cada piloto de Jev?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,3529e40aac58b448072852028c0f55e2e97973322500e43b04dc2576e6d5acb6
JEV-P06-001,41d73cdedcc83c295e6a339097d28a985c433f7c28cb8d9e2873add7e9d749d6,Responder estrictamente a: ¿Qué hipótesis concreta de utilidad debe aprobar Jev frente a una línea base antes de incorporarlo a un desarrollo?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,c297156639bd4424ef913b86e7ec5c9ff02ec213db5415a9da70c198fe42932a
JEV-P06-002,9bf4655705d0021c811b4b34235a576c2da7cbcde6dd8cb8245cd5d5fdd212c5,"Responder estrictamente a: ¿Qué comparadores representan alternativas realistas: reglas, búsqueda, modelos clásicos, modelos pequeños, LLM estructurado o trabajo humano?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,79ae97177d223b578de09d2e4b4b67953bf8b5314249cd220efa6a4d5dff4309
JEV-P06-003,e90750cad0fe6fe00c1e9b292a9246d2e7fec4ff0ec1af090d7e2542c314dcf3,Responder estrictamente a: ¿Cómo construir un conjunto representativo de decisiones reales usando inicialmente datos públicos o sintéticos y documentando el límite de transferencia?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,a9b8fd6a1a152e86c8ce97c0f7805daad360c6bfc6f868f140f50c9afc18ed45
JEV-P06-004,63e2c9929aa53458cdc40c15925b146a3eec84d278a8c45e7bbf2c8f8d775c71,"Responder estrictamente a: ¿Cómo separar ajuste, calibración y evaluación final evitando filtración entre entidades, documentos relacionados o períodos?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,de596f1e02feeb7f018d585fa835cde22261ff83ee880aff55180f7be1513280
JEV-P06-005,a49d9d29e28c4263e07f842c1f0c5aa2346354f8bc4635498b926445bb8a002c,Responder estrictamente a: ¿Qué protocolo de anotación humana produce etiquetas y desacuerdos auditables sin tomar el consenso de modelos como verdad absoluta?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,94044332138e8b677f3f71c80fc6ccb5ea2d537cae0ece16a8ba47255e11f924
JEV-P06-006,6a4083bb55d29c45b0412fc8a121a133c64f74e3a2e6b1f8a2511613c068ea05,"Responder estrictamente a: ¿Cómo calcular o justificar tamaño de muestra según frecuencia del error importante, efecto mínimo y precisión de la estimación?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,371ee11609aaf49019f9ec3093de6b0411fd0200e7dc60decd2ac3a6912dc290
JEV-P06-007,459e506d692134a2cd90e46a867088914f7ad9dd6e97f7b5e3e225069e1a225c,Responder estrictamente a: ¿Qué métricas por clase y segmento evitan que la exactitud global oculte fracasos operativamente costosos?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,6b0a46539c1fa81058b81475ab80fae390713287f4d82d4a9c5858885667e87c
JEV-P06-008,883f34f5ad79dcd94672074190138c2236ae6ba8cda6773f7956eba6461256b0,Responder estrictamente a: ¿Cómo comparar sistemas en los mismos casos mediante un diseño pareado y estimar incertidumbre de las diferencias?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,c06e2ff28cf4aa668f85f3717754c3869cac6a15868a0a064b83a3238851c0ce
JEV-P06-009,b96620eccae4d8ab95e1bc09ec630a264e5b78ec4891de225456cc0da13f77a8,"Responder estrictamente a: ¿Cómo medir latencia de extremo a extremo, incluida red, preparación, colas, reintentos y validación de la salida?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,652baeb9ae9aa3316e1547762fed409f31bd5b63e289210b1971d6dee515634a
JEV-P06-010,6af47828ec86361b152b283adf0a3d4bd00a1ba9ccb751b86bddd9474e2f68b9,"Responder estrictamente a: ¿Cómo medir costo por resultado aceptado contabilizando abstenciones, escalamiento, errores y revisión humana?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,7011148d179377b21c6ffb5f3ea6eb3096d0e2aa24a6a5dc077f011be585d706
JEV-P06-011,656ad12aabdb05c31018c4c956dac5e89695a54c7a821f13cedece0c72c17b6e,"Responder estrictamente a: ¿Qué criterios previos de aprobación, rechazo y suspensión impiden seleccionar retrospectivamente la métrica favorable?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,873174b66e325474565e158e3de459b3a8f28f3f5c88642e58e63cf8633a05d0
JEV-P06-012,3386359c22682b22dfe5ed361db67389c0023ef0d6e9967696c93bec1eb47726,Responder estrictamente a: ¿Cómo evaluar repetibilidad entre llamadas y estabilidad ante pequeñas reformulaciones sin confundirlas con corrección?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,ad7c32efba819049fac6e133912bbb613425f5c05c205da30ab1ba8d30d3363e
JEV-P06-013,a735553219a9e94619401cca03a1074f03b53d7a0febaea4a6060e86882ae22c,"Responder estrictamente a: ¿Qué pruebas de perturbación revelan sensibilidad a distractores, orden, longitud, ortografía y evidencia contradictoria?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,0fb7008b707355f9cae05970146c18e5bc83dbad46b37eacc6a1aeafd0f95206
JEV-P06-014,57085b979eff27bb4e66b10cf03ea97419947f6779791fbec4a2c6976700f39a,Responder estrictamente a: ¿Cómo diseñar un conjunto adversarial separado sin permitir que domine artificialmente la estimación del desempeño cotidiano?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,762e3f0c1d6aaf8834029806fc96e706d4bba8f01d5cec01b1f4dd1b2b9728e3
JEV-P06-015,a013ead81c8f10a8d7e6ce2092a92fc5ba94aece7bde1253b6da4f6c4236f570,"Responder estrictamente a: ¿Qué ablaciones identifican el aporte real de Jev frente al de recuperación, preprocesamiento, rúbrica y revisión humana?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,831d15a21d3089275b7c351744a433fd7990b8b6d61e9b2676df6c7e8c702854
JEV-P06-016,14868a6980f0ed136d36481c8df62cd7c5494033e9cb36ee6c04cc7a12ddb5f0,"Responder estrictamente a: ¿Cómo auditar benchmarks publicados por el proveedor respecto de selección de tareas, jueces, costos y reproducibilidad?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,4138b6ca072586e880d0336cb672e083923aa2130cbc89561df79b2a0dc4f416
JEV-P06-017,94d6bcfe7ee9b45f40d23fa4b781c669c8bce517c6c8ee37fc0491b48643c9b4,Responder estrictamente a: ¿Cómo controlar comparaciones múltiples y reutilización del conjunto de prueba al explorar muchas formulaciones o modelos?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,aca12cfb05ab8e4855fef252f2c87888e6acd0b573fa9a256045f4397521b787
JEV-P06-018,08a7f596cc975df97e3ef887900e1aab17033e3a99a8de6686647993be467bc7,"Responder estrictamente a: ¿Qué configuración, versiones, datos y registros debe contener un paquete de reproducción sin exponer credenciales ni información privada?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,95f98d0c29eff330b2935b31151686e308c4f4c90099474fee1340386a7e97f3
JEV-P06-019,9274268babe214b689b20bd70cc48236b638498c518224cb6887fe0aaf89f60d,"Responder estrictamente a: ¿Cómo interpretar un resultado inconcluso y elegir entre recolectar más datos, rediseñar la tarea o abandonar el caso?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,cb024a7ea412f72d2343dcbce829c7de09bc68cdc6143077f384bb39e1e2eb24
JEV-P06-020,1e65b3b2b0c33d252b80d5a4a3374652a22d13d8a34e14262ae47bb044613382,Responder estrictamente a: ¿Qué informe de evaluación permitiría a un equipo ajeno decidir si el resultado es transferible a su propio contexto?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,edeca8ebb1d0d564fb2570ccea46f8fe5f4b4d64658e59b31bce4518b7def91e
JEV-P07-001,d4ea3216e058845f798a0c9517ce8a295972ea1a71dcab143524dad83423ce78,Responder estrictamente a: ¿Qué soporte lingüístico de Jev está documentado y qué evidencia específica existe sobre español y español chileno?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,06f0f52f472ecf655c82400e710eff9dafbfad90f331772376401b2cc81df351
JEV-P07-002,941d16ce4f16410826bbdf53482fa315e9443e481186f9d49e625268d26303d3,Responder estrictamente a: ¿Cómo construir una evaluación en español que mida decisiones semánticas pertinentes y no solo traducción o comprensión general?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,b701b8d2ca22a6ab824245afb366510a32d8eda862ddf5b89cca609426eed760
JEV-P07-003,53f41ea64b0451a5551e278da0588626eeea17fd254acb54f939529b4b0254fe,"Responder estrictamente a: ¿Cómo comparar entrada original, traducción previa y criterio bilingüe sin introducir diferencias de información entre condiciones?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,3bfc75d00ea788f7eb83ef76e1166a793b1c433d20ab9e0df345bdf24de1d59c
JEV-P07-004,4addabc7541617e0e9358b7110dc6d31158c5712e5a6260ddb47ea7317b50c78,Responder estrictamente a: ¿Qué fenómenos del español chileno podrían cambiar una clasificación aunque una traducción literal parezca equivalente?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,3721fead0117b0baebf3cde2189a8f1197c53d0fedd8a58641ef68e57be48bdb
JEV-P07-005,fa7d17913422d9a445c925e1fba0fdceb916c505a40bc07ca9a3fd7320e54bf6,Responder estrictamente a: ¿Cómo acordar etiquetas y revisar desacuerdos con hablantes competentes y especialistas del dominio?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,590f1a858febf443840c0aa64b0fd564c9f909bca9e6067d34ea6acbf9dea285
JEV-P07-006,ace8302a103006c31712302a75d92d08d3597fa49cca3160baf24da924a88111,"Responder estrictamente a: ¿Cómo afectan negación, doble negación y alcance de cuantificadores a decisiones sobre cumplimiento de criterios?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,c19ca8ef7d42af14a385a1fe1cb1c1a68ab5ca6dd2fb1da43b8e19ac66cf7dc8
JEV-P07-007,e2a3ce243b467dc5f9574a6d60ea5625af2756a0327e7568614e8d0d1c764478,"Responder estrictamente a: ¿Qué pruebas diferencian solicitudes explícitas, cortesía indirecta, condiciones y promesas en mensajes profesionales?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,8cee2d8607bfcffa63243e9d592b4e0e126aeb7ffaeb2367613e444fa090500f
JEV-P07-008,f6f02760bfbff389bfa4a400337f3cac4dec848418e0db5d1d6d0eaa7c6f221b,"Responder estrictamente a: ¿Cómo tratar ironía, sarcasmo y humor cuando el contexto no basta para establecer intención?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,de3605a59d8c40d51f0ae9494da0df8db94dc77113ff430c5ad10cd148828053
JEV-P07-009,f788f5571ebacc7206418f907878b20248774660447498ed06e87141c9672572,"Responder estrictamente a: ¿Qué errores pueden surgir con abreviaturas, mensajes sin tildes, errores ortográficos y escritura informal?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,119b2adf475e8365b3151199d6b226e22341fb5a334db0ab62ae0818e0ba826f
JEV-P07-010,2e4603698ea2114973e2e8aaad9551d2d9dd0b23bac583e5ffb155313178d61e,"Responder estrictamente a: ¿Cómo evaluar mezcla de inglés y español en documentación de software, investigación cuantitativa y selección de talento?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,ba936c1ad4339823907b066b6a623079945dbc6e9a7b7402846e2192daa299df
JEV-P07-011,dc2257f89553a02842fef54c8ea3cd9a9c92ec61a085c6cd2a329c34d4fb3cf2,Responder estrictamente a: ¿Qué glosarios sectoriales ayudarían a resolver palabras polisémicas sin sesgar todos los casos hacia una interpretación?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,86c47badc0a3cccd48d359ceeb6d81027a17744c5c6c526a411b18cf4b5cd4d1
JEV-P07-012,e45c23a8ce07ccea82b4127da38e2ef37d9dedd6a70d42ff3c85b46892daff22,Responder estrictamente a: ¿Cómo representar siglas ambiguas y nombres de herramientas cuando su significado depende del proyecto o de la fecha?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,b656e6a58c80320058c2315a19ccc16efe1109f97da3a243ff7cc25783e5a1c8
JEV-P07-013,860b5a4e47c963950db78bfa9848128ebcd3af18b5bea02a5ad5293a24cf60ed,Responder estrictamente a: ¿Cómo comprobar que paráfrasis regionales conservan decisiones y que cambios semánticos pequeños sí pueden alterarlas?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,d35cc198ba57344349464d3d5f596ca5191422a950bf3abbaaab711e97e4b8c4
JEV-P07-014,556adbf4a1594b3c27adfa8c3a537d3e296b6bff0d6f2f02ceed3ad705383aa6,"Responder estrictamente a: ¿Qué sesgos pueden introducir nombres, acentos transcritos o estilo socioeducativo cuando esos atributos no son pertinentes para la tarea?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,bfd89f0f33b8eaf92e89c83bec710729d2f75a182d0c21e95ebfe7e44e440405
JEV-P07-015,1eaf7953640da72be9de05195741d880808cdc917884497352aed4b233711a3f,"Responder estrictamente a: ¿Qué datasets públicos son pertinentes y qué limitaciones de licencia, dominio y variedad lingüística impiden extrapolarlos directamente?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,df69f80fb99d2c52350b8bb485ec03bd93789b652e1037729da157dc20a85eca
JEV-P07-016,e127fb66756e8ae65abe222318cc549f250db73fc683458ba5dc740f2b85bdc1,"Responder estrictamente a: ¿Cómo preparar treinta casos sintéticos diversos, etiquetados y justificados sin confundir ese conjunto exploratorio con una validación estadística?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,f6e4645ed6d2226002c3f3329ca7970bc23687607498635f8a67b3a8aee1dfb5
JEV-P07-017,6aaa3a5cd0c761bcfc873455c80e4fa9bc71f9026e77dfa14a49c48979bdefe5,Responder estrictamente a: ¿Cómo distinguir un error de OCR o transcripción de un fallo de interpretación del texto ya extraído?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,4501951c4c44e0a821f6e04676a8eefe5b396c8610b0ee984d5cca183a5a180d
JEV-P07-018,ac6976e1b48cedfa46399d055abf78a1f94dc9b86ca7c31a1c95a954cc4893d7,Responder estrictamente a: ¿Cuándo mantener términos originales en la salida y cuándo normalizarlos para los sistemas que consumen la decisión?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,8a1bd9fec8f69ca7fb8b9d251270078ec014197142a7aee26bf11d23f9722b5f
JEV-P07-019,674c664ebc0f2b12d008251ea4dc180d65317732c72e06e25bc70bbce0acd946,Responder estrictamente a: ¿Cómo definir métricas por fenómeno lingüístico y actuar si una buena media oculta fallos en instrucciones críticas?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,410738737a7f4afb4faa5e167db10c0264b3ae4ae1d6ad6ff023cc41e6e0fd55
JEV-P07-020,2b75d894f9f3c5c5066d9f3f1d4972bf898e8737226ae598e0622317723c519f,"Responder estrictamente a: ¿Qué política de idioma, glosario, abstención y revisión necesita un componente compartido por QRT, Wheelwork y flujos personales?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P07 (c4456cc0-01f4-48aa-866e-cdc1ad44cf6a), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,5f36e6e0d38fad8a6bddb022f9c99e0e4e8cbf48f9ad6b5d9fdcef70c38cad68
